year,month,day,solar_irradiation,temperature,humidity,dew_point,wind_speed,City,temp_dew_gap,heat_index
2021,11,16,3.45,22.48,89.35,20.53,3.31,Bangalore,1.95,66.51925
2021,11,17,3.91,22.08,89.94,20.26,2.67,Bangalore,1.82,66.4467
2021,11,18,0.97,19.7,92.65,18.49,5.03,Bangalore,1.21,65.57075
2021,11,19,2.23,21.89,93.42,20.77,5.46,Bangalore,1.12,68.1881
2021,11,20,3.06,22.08,91.97,20.68,3.81,Bangalore,1.4,67.57335
2021,11,21,4.31,21.76,82.52,18.32,2.77,Bangalore,3.44,62.0086
2021,11,22,3.8,21.55,87.6,19.31,2.37,Bangalore,2.24,64.618
2021,11,23,5.01,22.13,88.97,20.1,2.65,Bangalore,2.03,65.95835
2021,11,24,4.57,21.98,86.12,19.25,2.84,Bangalore,2.73,64.2266
2021,11,25,4.08,21.12,88.19,18.95,3.78,Bangalore,2.17,64.51545
2021,11,26,3.18,21.29,87.03,18.86,4.19,Bangalore,2.43,64.04165
2021,11,27,2.32,20.8,89.97,19.01,4.6,Bangalore,1.79,65.18335
2021,11,28,2.7,20.03,91.44,18.54,4.53,Bangalore,1.49,65.2292
2021,11,29,2.21,20.25,90.37,18.54,4.56,Bangalore,1.71,64.85535
2021,11,30,3.85,21.02,88.26,18.85,3.98,Bangalore,2.17,64.4543
2021,12,1,3.52,21.71,87.75,19.45,4.57,Bangalore,2.26,64.86125
2021,12,2,3.37,21.8,85.94,19.16,3.13,Bangalore,2.64,63.9467
2021,12,3,3.77,21.18,84.92,18.38,1.92,Bangalore,2.8,62.7606
2021,12,4,3.91,21.72,80.07,18.02,1.02,Bangalore,3.7,60.60885
2021,12,5,4.19,22.22,82.17,18.83,1.83,Bangalore,3.39,62.27435
2021,12,6,3.34,21.46,86.94,19.03,2.01,Bangalore,2.43,64.1617
2021,12,7,3.76,21.62,85.32,18.87,3.19,Bangalore,2.75,63.4226
2021,12,8,5.13,20.68,82.77,17.28,3.12,Bangalore,3.4,61.06735
2021,12,9,3.13,21.88,85.37,19.12,2.52,Bangalore,2.76,63.71035
2021,12,10,5.51,20.57,85.14,17.72,3.9,Bangalore,2.85,62.2727
2021,12,11,3.63,20.82,87.6,18.59,4.22,Bangalore,2.23,63.888
2021,12,12,3.54,20.66,87.26,18.26,4.57,Bangalore,2.4,63.5393
2021,12,13,3.23,20.9,87.83,18.6,4.19,Bangalore,2.3,64.09565
2021,12,14,3.46,20.11,87.69,17.84,4.34,Bangalore,2.27,63.22795
2021,12,15,3.25,20.14,85.28,17.35,3.94,Bangalore,2.79,61.9204
2021,12,16,4.66,19.96,84.29,16.91,3.72,Bangalore,3.05,61.19095
2021,12,17,5.13,19.69,82.23,16.16,2.99,Bangalore,3.53,59.77765
2021,12,18,4.95,18.22,80.39,14.32,3.44,Bangalore,3.9,57.28645
2021,12,19,5.37,17.08,79.4,12.85,3.45,Bangalore,4.23,55.597
2021,12,20,5.57,17.15,81.45,13.48,3.11,Bangalore,3.67,56.80475
2021,12,21,5.21,18.15,74,12.77,1.7,Bangalore,5.38,53.67
2021,12,22,4.82,17.69,78.01,13.28,2.36,Bangalore,4.41,55.43555
2021,12,23,5.05,17.96,76.31,13.27,2.23,Bangalore,4.69,54.76205
2021,12,24,5.45,17.61,73.09,11.9,2.42,Bangalore,5.71,52.62495
2021,12,25,5.51,18.31,77.05,13.59,2.49,Bangalore,4.72,55.52275
2021,12,26,5.46,18.7,80.71,14.79,2.73,Bangalore,3.91,57.94405
2021,12,27,5.62,18.48,81.15,14.65,3.09,Bangalore,3.83,57.96825
2021,12,28,5.52,18.48,82.94,15.24,3.33,Bangalore,3.24,58.9617
2021,12,29,5.31,18.96,82.45,15.57,3.35,Bangalore,3.39,59.16975
2021,12,30,4.52,19.49,83.39,16.22,3.94,Bangalore,3.27,60.22145
2021,12,31,2.71,20.63,86.54,18.08,5.22,Bangalore,2.55,63.1097
2022,1,1,3.55,20.72,85.66,18,4.83,Bangalore,2.72,62.7113
2022,1,2,5.25,20.2,83.39,16.97,4.33,Bangalore,3.23,60.93145
2022,1,3,5.22,19.63,78.96,15.2,3.2,Bangalore,4.43,57.9028
2022,1,4,5.23,19.48,81.36,15.83,3.14,Bangalore,3.65,59.0848
2022,1,5,5.34,19.59,77.66,15.01,1.75,Bangalore,4.58,57.1413
2022,1,6,5.37,19.83,80.79,15.95,2.87,Bangalore,3.88,59.11845
2022,1,7,4.81,20.39,81.7,16.82,3.29,Bangalore,3.57,60.1835
2022,1,8,4.32,20.76,81.81,17.16,2.88,Bangalore,3.6,60.61455
2022,1,9,4.78,20.89,80.97,17.09,3,Bangalore,3.8,60.27835
2022,1,10,4.94,20.22,77.92,15.58,3.18,Bangalore,4.64,57.9156
2022,1,11,5.45,20.61,77.77,15.89,3.06,Bangalore,4.72,58.22235
2022,1,12,4.7,21.12,80.29,17.14,2.98,Bangalore,3.98,60.13095
2022,1,13,5.25,21.43,79.51,17.3,2.89,Bangalore,4.13,60.00805
2022,1,14,5.1,21.59,78.49,17.24,2.35,Bangalore,4.35,59.60195
2022,1,15,5.37,22.13,73.33,16.65,1.41,Bangalore,5.48,57.27815
2022,1,16,4.77,21.72,78.88,17.41,3.53,Bangalore,4.31,59.9484
2022,1,17,4.98,21.22,78.42,16.76,3.94,Bangalore,4.46,59.1931
2022,1,18,5.07,20.6,75.65,15.49,3.18,Bangalore,5.11,57.03575
2022,1,19,5.71,20.16,72.14,14.06,2.77,Bangalore,6.1,54.6477
2022,1,20,5.9,20.17,63.92,12.13,2.22,Bangalore,8.04,50.0956
2022,1,21,5.95,21.21,63.12,12.63,2.06,Bangalore,8.58,50.6916
2022,1,22,6.07,20.62,65.11,12.57,2.64,Bangalore,8.05,51.20605
2022,1,23,6.14,20.01,69.45,13.01,2.65,Bangalore,7,53.00475
2022,1,24,6.31,20.13,62.8,11.37,2.18,Bangalore,8.76,49.434
2022,1,25,5.57,20.92,71.47,15.06,1.54,Bangalore,5.86,55.03585
2022,1,26,4.83,21.42,81.19,17.7,2.83,Bangalore,3.72,60.93045
2022,1,27,4.54,21.49,75.83,16.52,3.91,Bangalore,4.97,58.02565
2022,1,28,3.78,20.75,73.84,15.11,4.69,Bangalore,5.64,56.1812
2022,1,29,4.37,21.24,74.44,15.72,4.12,Bangalore,5.52,57.0042
2022,1,30,5.05,22.71,71.88,16.45,1.35,Bangalore,6.26,57.0534
2022,1,31,5.65,23.6,69.69,16.57,1.81,Bangalore,7.03,56.72795
2022,2,1,5.32,23.02,70.03,16,2.51,Bangalore,7.02,56.33665
2022,2,2,5.77,22.24,65.8,13.99,2.47,Bangalore,8.25,53.209
2022,2,3,4.92,21.57,69.01,14.59,2.72,Bangalore,6.98,54.32055
2022,2,4,6.18,22.14,63.54,13.25,2.8,Bangalore,8.89,51.8547
2022,2,5,6.12,22.14,66.78,14.69,2.84,Bangalore,7.45,53.6529
2022,2,6,4.84,22.92,71.58,16.61,3.79,Bangalore,6.31,57.0969
2022,2,7,5.35,22.54,69.43,15.63,2.39,Bangalore,6.91,55.52365
2022,2,8,5.46,22.43,66.73,14.65,2.39,Bangalore,7.78,53.91515
2022,2,9,6.06,21.81,66.42,13.96,3.72,Bangalore,7.85,53.1231
2022,2,10,6.3,21.45,57.94,10.58,3.49,Bangalore,10.87,48.0567
2022,2,11,6.41,21.69,56.93,10.87,5.02,Bangalore,10.82,47.73615
2022,2,12,6.29,22.06,63.41,13.2,4.31,Bangalore,8.86,51.70255
2022,2,13,6.01,21.41,61.85,11.74,3.78,Bangalore,9.67,50.18675
2022,2,14,5.31,21.72,63.43,12.56,2.95,Bangalore,9.16,51.37365
2022,2,15,5,22.15,66.03,14.35,3.02,Bangalore,7.8,53.24665
2022,2,16,5.31,22.76,62.5,13.94,2.14,Bangalore,8.82,51.8975
2022,2,17,5.95,22.68,62.15,13.86,2.65,Bangalore,8.82,51.62325
2022,2,18,6.31,22.71,61.18,13.17,4.11,Bangalore,9.54,51.1149
2022,2,19,6.51,22.97,58.34,12.44,4.28,Bangalore,10.53,49.7987
2022,2,20,6.44,23.8,55.62,11.95,1.95,Bangalore,11.85,49.1191
2022,2,21,6.42,24.62,60.03,14.59,2.09,Bangalore,10.03,52.38665
2022,2,22,5.53,24.97,56.08,14.36,3.63,Bangalore,10.61,50.5444
2022,2,23,6.55,23.45,58.48,12.77,4.74,Bangalore,10.68,50.3564
2022,2,24,7.05,22.54,54.16,9.59,3.51,Bangalore,12.95,47.0488
2022,2,25,7.07,22.44,49.27,6.8,4.04,Bangalore,15.64,44.23485
2022,2,26,7.32,21.63,54.72,8.32,3.9,Bangalore,13.31,46.4496
2022,2,27,7.13,23.31,58.58,12.18,3.45,Bangalore,11.13,50.2719
2022,2,28,7.25,22.87,53.38,9.97,3.17,Bangalore,12.9,46.9459
2022,3,1,7.14,23.43,49.46,9.7,4.09,Bangalore,13.73,45.3303
2022,3,2,6.42,22.92,38.76,4.93,4.57,Bangalore,17.99,38.8818
2022,3,3,6.85,22.8,40.86,6.48,5.12,Bangalore,16.32,39.9273
2022,3,4,7,23.39,36.74,4.66,5.05,Bangalore,18.73,38.2307
2022,3,5,7.07,23.82,45.38,10,5.07,Bangalore,13.82,43.4559
2022,3,6,6.42,23.9,52.91,12.79,5.55,Bangalore,11.11,47.71505
2022,3,7,4.11,23.23,54.4,12.83,5.28,Bangalore,10.4,47.872
2022,3,8,6.77,24.97,49.96,11.31,4.2,Bangalore,13.66,47.1478
2022,3,9,6.74,25.82,45.63,10.31,3.6,Bangalore,15.51,45.59465
2022,3,10,7.07,25.83,40.23,9.62,4.72,Bangalore,16.21,42.60765
2022,3,11,6.86,25.63,32.85,6.26,5.22,Bangalore,19.37,38.31175
2022,3,12,7.21,25.81,30.83,5.38,5.05,Bangalore,20.43,37.37065
2022,3,13,6.8,25.37,34.05,7.31,4.79,Bangalore,18.06,38.71775
2022,3,14,6.57,26.4,37.56,8.48,3.65,Bangalore,17.92,41.6958
2022,3,15,5.97,26.72,35.25,7.42,3,Bangalore,19.3,40.73375
2022,3,16,6.15,26.47,36.02,7.45,3.58,Bangalore,19.02,40.9111
2022,3,17,5.9,27.12,30.23,5.69,3.85,Bangalore,21.43,38.34765
2022,3,18,6.16,27.81,33.16,7.73,2.83,Bangalore,20.08,40.6638
2022,3,19,5.83,28.46,35.43,10.56,2.58,Bangalore,17.9,42.57365
2022,3,20,4.87,26.19,57.19,16.66,2.45,Bangalore,9.53,52.38045
2022,3,21,5.95,26.76,58.02,16.81,1.84,Bangalore,9.95,53.4111
2022,3,22,4.83,26.26,62.97,17.67,2.28,Bangalore,8.59,55.65835
2022,3,23,4.99,27.65,54.59,16.69,2.68,Bangalore,10.96,52.39745
2022,3,24,4.84,27.35,56.16,16.65,1.79,Bangalore,10.7,52.9688
2022,3,25,4.67,27.88,49.84,14.67,2.86,Bangalore,13.21,49.9912
2022,3,26,5.64,28.27,49.76,14.78,3.32,Bangalore,13.49,50.3368
2022,3,27,6.01,28.81,48.62,14.37,4.58,Bangalore,14.44,50.2441
2022,3,28,6.28,28.85,47.73,14.22,3.95,Bangalore,14.63,49.79015
2022,3,29,6.2,29.64,43.4,13.89,3.36,Bangalore,15.75,48.177
2022,3,30,5.8,30,40.22,13.73,3.16,Bangalore,16.27,46.7721
2022,3,31,6.12,30.16,38.39,13.49,3.35,Bangalore,16.67,45.91645
2022,4,1,5.24,29.91,38.47,12.79,4.01,Bangalore,17.12,45.71085
2022,4,2,5.79,28.72,43.09,12.31,4.16,Bangalore,16.41,47.08495
2022,4,3,6.48,28.59,44.73,11.94,4.83,Bangalore,16.65,47.86515
2022,4,4,6.56,28.61,46.34,12.98,4.75,Bangalore,15.63,48.7787
2022,4,5,6.39,28.07,44.87,11.77,5.26,Bangalore,16.3,47.42285
2022,4,6,6.35,28.11,40.52,9.59,4.69,Bangalore,18.52,45.0486
2022,4,7,6.83,27.39,48.96,13.21,4.67,Bangalore,14.18,49.0128
2022,4,8,6.18,28.1,52.25,15.52,4.34,Bangalore,12.58,51.54875
2022,4,9,6.08,27.96,53.89,15.66,3.82,Bangalore,12.3,52.31895
2022,4,10,4.54,28.56,44.78,12.31,4.43,Bangalore,16.25,47.8629
2022,4,11,6.37,27.88,47.5,12.98,3.73,Bangalore,14.9,48.6925
2022,4,12,5.52,29.05,44.14,12.98,4,Bangalore,16.07,47.9977
2022,4,13,4.08,27.56,56.46,17.18,3.64,Bangalore,10.38,53.3453
2022,4,14,4.41,25.23,62.32,15.88,2.81,Bangalore,9.35,54.2676
2022,4,15,6.78,27.76,56.89,16.85,1.23,Bangalore,10.91,53.78395
2022,4,16,6.91,28.72,54.39,17.31,2.43,Bangalore,11.41,53.35645
2022,4,17,6.76,26.82,65.49,18.96,2.73,Bangalore,7.86,57.61695
2022,4,18,5.79,26.48,60.74,16.93,3.53,Bangalore,9.55,54.6407
2022,4,19,6.33,26.05,66.78,18.43,2.78,Bangalore,7.62,57.5629
2022,4,20,6.72,28.1,55.37,16.63,3.1,Bangalore,11.47,53.28035
2022,4,21,6.99,27.45,59.52,17.5,3.71,Bangalore,9.95,54.9336
2022,4,22,6.67,26.78,61.66,17.63,3.64,Bangalore,9.15,55.4513
2022,4,23,5.55,25.93,65.9,18.44,3.57,Bangalore,7.49,56.9545
2022,4,24,6.34,27.73,52.58,15.1,2.97,Bangalore,12.63,51.3619
2022,4,25,7.1,27.65,53.84,15.92,2.98,Bangalore,11.73,51.9812
2022,4,26,6.97,28.44,46.97,14,3.23,Bangalore,14.44,48.95835
2022,4,27,7.17,28.83,50.75,15.77,3.93,Bangalore,13.06,51.44625
2022,4,28,7.13,29.18,49.88,15.66,3.53,Bangalore,13.52,51.3134
2022,4,29,6.77,29.94,47.9,15.05,4.45,Bangalore,14.89,50.9745
2022,4,30,6.64,29.98,49.96,17.28,2.63,Bangalore,12.7,52.1578
2022,5,1,5.91,30.31,52.38,17.93,2.08,Bangalore,12.38,53.8309
2022,5,2,6.7,28.76,62.16,19.48,2.72,Bangalore,9.28,57.7088
2022,5,3,6.77,27.77,63.48,19.29,2.62,Bangalore,8.48,57.4514
2022,5,4,6.13,28.44,60.84,18.94,2.88,Bangalore,9.5,56.6562
2022,5,5,5.21,27.11,65.39,19.3,2.32,Bangalore,7.81,57.85145
2022,5,6,6.4,27.4,62.09,18.43,1.75,Bangalore,8.97,56.30995
2022,5,7,6.02,27.35,64.03,18.98,2.24,Bangalore,8.37,57.33665
2022,5,8,5.63,27.81,62.57,18.92,2.47,Bangalore,8.89,56.98635
2022,5,9,4.58,27.31,65.58,19.42,2.9,Bangalore,7.89,58.1569
2022,5,10,2.08,26.4,68.95,19.43,5.35,Bangalore,6.97,59.11725
2022,5,11,3.66,25.2,73.35,19.51,7.33,Bangalore,5.69,60.35925
2022,5,12,1.88,24.54,76.26,19.64,5.8,Bangalore,4.9,61.3143
2022,5,13,3.55,25.61,73.96,20.04,4.22,Bangalore,5.57,61.1078
2022,5,14,4.46,25.35,76.35,20.42,3.31,Bangalore,4.93,62.17425
2022,5,15,5.41,24.21,84.68,21.35,3.28,Bangalore,2.86,65.6574
2022,5,16,3.25,25.13,81.11,21.35,3.34,Bangalore,3.78,64.59605
2022,5,17,3.99,25.1,71.44,19.17,1.67,Bangalore,5.93,59.1992
2022,5,18,3.53,24.38,79.89,20.43,2.12,Bangalore,3.95,63.16895
2022,5,19,2.16,22.64,87.21,20.35,4.99,Bangalore,2.29,65.49155
2022,5,20,5,22.05,82.12,18.65,6.37,Bangalore,3.4,62.0766
2022,5,21,5.06,23.51,75.97,18.48,5.97,Bangalore,5.03,60.12335
2022,5,22,5.06,24.39,77.29,19.7,6,Bangalore,4.69,61.73595
2022,5,23,6.53,25.31,75.7,20.03,4.67,Bangalore,5.28,61.7735
2022,5,24,7.03,26.15,73.19,20.2,3.62,Bangalore,5.95,61.22045
2022,5,25,5.95,26.3,71.36,20.05,2.38,Bangalore,6.25,60.3548
2022,5,26,6.1,25.46,73.94,20.09,3.4,Bangalore,5.37,60.9467
2022,5,27,7.03,24.38,76.25,19.5,4.34,Bangalore,4.88,61.14875
2022,5,28,7.17,24.5,73.33,18.74,4.82,Bangalore,5.76,59.64815
2022,5,29,7.29,24.83,69.24,17.85,4.22,Bangalore,6.98,57.7082
2022,5,30,6.1,25.28,71.11,18.93,3.61,Bangalore,6.35,59.19605
2022,5,31,5.81,23.55,78.83,19.36,4.02,Bangalore,4.19,61.75065
2022,6,1,5.87,23.49,79.46,19.47,4.75,Bangalore,4.02,62.0403
2022,6,2,6.09,25.09,73.28,19.19,3.04,Bangalore,5.9,60.2104
2022,6,3,6.64,24.96,74.95,19.66,2.91,Bangalore,5.3,61.00725
2022,6,4,6.74,24.32,75.55,19.24,3.5,Bangalore,5.08,60.70025
2022,6,5,6.22,24.87,76.26,19.95,2.17,Bangalore,4.92,61.6443
2022,6,6,5.91,24.37,76.62,19.49,2.16,Bangalore,4.88,61.3441
2022,6,7,4.34,24.71,76.44,19.83,3.78,Bangalore,4.88,61.5842
2022,6,8,6.54,24.56,75.07,19.32,5.01,Bangalore,5.24,60.67385
2022,6,9,6.34,25.28,70.31,18.54,5.2,Bangalore,6.74,58.75205
2022,6,10,5.89,24.79,72.59,18.79,5.73,Bangalore,6,59.52745
2022,6,11,6.13,24.6,70.64,18.24,5.31,Bangalore,6.36,58.2552
2022,6,12,6.42,23.66,71.84,17.71,4.66,Bangalore,5.95,57.9812
2022,6,13,6.16,24.04,73.8,18.52,3.49,Bangalore,5.52,59.449
2022,6,14,6.9,24.15,78.12,19.7,3.78,Bangalore,4.45,61.9566
2022,6,15,5.01,23.32,80.65,19.47,3.65,Bangalore,3.85,62.53075
2022,6,16,5.96,23.18,84.05,20.22,2.02,Bangalore,2.96,64.27775
2022,6,17,6.02,21.74,84.67,18.94,2.22,Bangalore,2.8,63.18185
2022,6,18,5.2,22.02,86.81,19.63,2.33,Bangalore,2.39,64.64955
2022,6,19,5.64,23.17,86.05,20.54,2.95,Bangalore,2.63,65.37775
2022,6,20,5.32,23.2,79.53,19.11,4.37,Bangalore,4.09,61.78915
2022,6,21,4.89,23.01,81.91,19.46,4.72,Bangalore,3.55,62.92005
2022,6,22,3.94,22.32,85.63,19.63,3.64,Bangalore,2.69,64.29465
2022,6,23,4.42,23.15,80.31,19.26,4.34,Bangalore,3.89,62.17205
2022,6,24,5.99,22.26,84.76,19.46,5.66,Bangalore,2.8,63.7518
2022,6,25,4.06,22.67,81.21,18.99,5.92,Bangalore,3.68,62.19155
2022,6,26,5.38,23.12,79.43,19.01,6.37,Bangalore,4.11,61.65365
2022,6,27,4.9,23.81,76.61,18.97,6,Bangalore,4.84,60.77855
2022,6,28,5.13,23.95,77.12,19.23,4.89,Bangalore,4.72,61.2016
2022,6,29,5.62,24.13,79.52,19.98,4.35,Bangalore,4.15,62.7136
2022,6,30,4.34,23.57,82.75,20.22,5,Bangalore,3.35,63.94625
2022,7,1,4.87,23.2,84.03,20.15,5.05,Bangalore,3.05,64.28665
2022,7,2,5.01,22.83,84.87,19.99,4.94,Bangalore,2.84,64.38285
2022,7,3,4.16,23.52,81.4,19.88,5.73,Bangalore,3.64,63.147
2022,7,4,3.95,22.44,83.42,19.32,6.84,Bangalore,3.12,63.1881
2022,7,5,3.56,22.37,84.1,19.36,6.51,Bangalore,3.01,63.4955
2022,7,6,2.72,22.56,81.81,19.05,6.09,Bangalore,3.51,62.41455
2022,7,7,3.19,22.55,83.8,19.45,6.35,Bangalore,3.1,63.509
2022,7,8,4.1,22.27,82.37,18.92,6.99,Bangalore,3.35,62.43535
2022,7,9,3.16,22.61,83.41,19.44,7.02,Bangalore,3.17,63.35255
2022,7,10,3.51,22.93,80.17,19.03,7.33,Bangalore,3.9,61.87435
2022,7,11,2.91,23.11,80.01,19.11,6.97,Bangalore,4,61.96555
2022,7,12,4.72,22.79,80.38,18.93,8.08,Bangalore,3.86,61.8509
2022,7,13,3.97,22.87,78.86,18.73,9.72,Bangalore,4.14,61.0873
2022,7,14,3.58,22.43,78.31,18.25,10.31,Bangalore,4.18,60.34205
2022,7,15,4.19,23.32,76.98,18.67,8.17,Bangalore,4.65,60.4939
2022,7,16,4.18,23.57,80.63,19.74,6.66,Bangalore,3.83,62.76965
2022,7,17,4.32,23.09,81.89,19.58,7.05,Bangalore,3.51,62.98895
2022,7,18,3.63,22.68,82.1,19.27,5.59,Bangalore,3.41,62.6955
2022,7,19,6.26,22.95,82.54,19.59,3.4,Bangalore,3.36,63.2097
2022,7,20,5.46,23.77,81.67,20.23,2.94,Bangalore,3.54,63.54685
2022,7,21,5.04,23.26,84.52,20.31,3.28,Bangalore,2.95,64.6186
2022,7,22,3.88,22.51,86.68,20.06,3.87,Bangalore,2.45,65.0674
2022,7,23,4.22,22.84,82.61,19.44,4.59,Bangalore,3.4,63.13855
2022,7,24,4.18,22.99,80.88,19.21,4.79,Bangalore,3.78,62.3284
2022,7,25,5.57,22.91,80.91,19.17,3.77,Bangalore,3.74,62.26505
2022,7,26,4.89,22.22,84.1,19.2,3.92,Bangalore,3.02,63.3455
2022,7,27,4.71,22.88,85.09,20.07,2.95,Bangalore,2.81,64.55495
2022,7,28,5.87,24.1,78.61,19.75,1.81,Bangalore,4.35,62.17855
2022,7,29,6.05,23.39,80.18,19.61,1.8,Bangalore,3.78,62.3399
2022,7,30,6.24,24.39,76.57,19.7,1.27,Bangalore,4.69,61.33635
2022,7,31,5.39,24.02,84.58,21.06,1.79,Bangalore,2.96,65.4119
2022,8,1,5.72,23.93,84.35,20.92,2.77,Bangalore,3.01,65.19425
2022,8,2,4.67,23.89,83.76,20.75,2.34,Bangalore,3.14,64.8268
2022,8,3,3.31,22.77,83.4,19.67,2.71,Bangalore,3.1,63.507
2022,8,4,2.4,22.06,85.69,19.41,1.78,Bangalore,2.65,64.06795
2022,8,5,3.26,22.62,84.42,19.69,7.65,Bangalore,2.93,63.9231
2022,8,6,3.6,22.5,84.33,19.54,7.87,Bangalore,2.96,63.75315
2022,8,7,3.26,22.28,86.36,19.76,7.41,Bangalore,2.52,64.6598
2022,8,8,3.57,22.39,85.48,19.7,8.11,Bangalore,2.69,64.2814
2022,8,9,4.01,22.49,81.48,18.91,8.81,Bangalore,3.58,62.1614
2022,8,10,5.05,22.1,81.41,18.48,8.01,Bangalore,3.62,61.73255
2022,8,11,4.79,22.64,82.13,19.13,6.88,Bangalore,3.51,62.67215
2022,8,12,4.99,22.86,81.25,19.16,6.2,Bangalore,3.7,62.40375
2022,8,13,5.65,22.2,82.48,18.83,5.01,Bangalore,3.37,62.4264
2022,8,14,4.68,22.82,78.98,18.59,5.46,Bangalore,4.23,61.1039
2022,8,15,5.29,23.63,78.49,19.25,4.2,Bangalore,4.38,61.64195
2022,8,16,6.65,24.23,76.83,19.42,2.38,Bangalore,4.81,61.32065
2022,8,17,6.08,24.05,79.47,19.91,3.32,Bangalore,4.14,62.60585
2022,8,18,5.07,22.91,86.48,20.39,4.46,Bangalore,2.52,65.3564
2022,8,19,4.93,23.02,84.18,19.99,5.1,Bangalore,3.03,64.1899
2022,8,20,5.02,22.87,83.98,19.82,4.9,Bangalore,3.05,63.9289
2022,8,21,4.69,22.87,85.15,20.06,5.05,Bangalore,2.81,64.57825
2022,8,22,4.5,22.83,85.48,20.09,5.55,Bangalore,2.74,64.7214
2022,8,23,5.54,23.28,83.66,20.1,4.95,Bangalore,3.18,64.1613
2022,8,24,4.32,22.86,84.98,20.03,4.57,Bangalore,2.83,64.4739
2022,8,25,4.01,22.28,86.29,19.73,4.12,Bangalore,2.55,64.62095
2022,8,26,4.35,22,90.52,20.32,3.42,Bangalore,1.68,66.6886
2022,8,27,4.21,22.02,89.28,20.08,4,Bangalore,1.94,66.0204
2022,8,28,5.66,22.53,86.92,20.09,3.68,Bangalore,2.44,65.2206
2022,8,29,3.73,22.84,89.66,20.96,2.69,Bangalore,1.88,67.0513
2022,8,30,5.25,23.67,86.74,21.16,2.77,Bangalore,2.51,66.2607
2022,8,31,4.94,22.53,90.56,20.82,2.65,Bangalore,1.71,67.2408
2022,9,1,3.21,23.1,83.85,19.9,1.56,Bangalore,3.2,64.08675
2022,9,2,5.1,23.3,85.24,20.52,2.39,Bangalore,2.78,65.0582
2022,9,3,5.9,24.24,82.53,20.77,1.29,Bangalore,3.47,64.49415
2022,9,4,5.53,23.57,89.64,21.7,1.84,Bangalore,1.87,67.7702
2022,9,5,6.11,24.12,83.96,21.07,1.22,Bangalore,3.05,65.1678
2022,9,6,5.12,23.13,86.43,20.63,1.96,Bangalore,2.5,65.54865
2022,9,7,4.27,22.26,88.64,20.21,2.15,Bangalore,2.05,65.9052
2022,9,8,3,22.06,89.52,20.19,3.94,Bangalore,1.87,66.1936
2022,9,9,4.58,22.3,90.33,20.58,4.33,Bangalore,1.72,66.88315
2022,9,10,3.78,22.27,88.73,20.22,5.45,Bangalore,2.05,65.96515
2022,9,11,3.98,21.95,88.36,19.84,6.13,Bangalore,2.11,65.4398
2022,9,12,5.2,22.07,86.68,19.61,6.84,Bangalore,2.46,64.6274
2022,9,13,4.7,22.48,87.81,20.22,4.84,Bangalore,2.26,65.66455
2022,9,14,5.27,22.21,88.65,20.15,3.76,Bangalore,2.06,65.86075
2022,9,15,5.17,21.9,88.61,19.84,3.83,Bangalore,2.06,65.52855
2022,9,16,5.6,22.62,87.24,20.25,3.93,Bangalore,2.37,65.4882
2022,9,17,6.43,22.37,87.76,20.11,3.48,Bangalore,2.26,65.5268
2022,9,18,6.07,22.75,86.23,20.2,3.71,Bangalore,2.55,65.05765
2022,9,19,5.29,22.52,86.55,20.03,4.41,Bangalore,2.49,65.00525
2022,9,20,5.61,21.41,82.76,17.98,4.18,Bangalore,3.43,61.7918
2022,9,21,5.98,22.02,84.6,19.06,3.92,Bangalore,2.96,63.423
2022,9,22,6.53,22.14,81.47,18.49,4.23,Bangalore,3.65,61.80585
2022,9,23,6.38,21.42,84.75,18.53,3.71,Bangalore,2.89,62.90625
2022,9,24,6.03,22.26,84.27,19.23,3.87,Bangalore,3.03,63.47985
2022,9,25,6.34,22.68,82.71,19.32,3.46,Bangalore,3.36,63.03405
2022,9,26,4.74,23.04,86.46,20.49,3.4,Bangalore,2.55,65.4753
2022,9,27,4.89,22.21,87.8,19.98,3.12,Bangalore,2.23,65.389
2022,9,28,4.39,22.47,85.5,19.74,3.38,Bangalore,2.73,64.3725
2022,9,29,4.7,21.87,87.46,19.57,3.3,Bangalore,2.3,64.8603
2022,9,30,4.16,21.27,89.82,19.46,4.24,Bangalore,1.81,65.5701
2022,10,1,3.32,21.54,87.97,19.33,4.85,Bangalore,2.21,64.81335
2022,10,2,3.97,21.43,86.06,18.85,4.64,Bangalore,2.58,63.6433
2022,10,3,3.61,22.07,86.38,19.54,4.7,Bangalore,2.53,64.4609
2022,10,4,4.87,22.02,88.88,19.99,3.86,Bangalore,2.03,65.7984
2022,10,5,4.15,21.64,91.06,20.05,3.4,Bangalore,1.59,66.6283
2022,10,6,3.73,21.97,87.63,19.67,3.29,Bangalore,2.3,65.05465
2022,10,7,5.98,22.16,85.87,19.51,2.6,Bangalore,2.65,64.26785
2022,10,8,5.11,21.47,87.17,19.11,2.62,Bangalore,2.36,64.29935
2022,10,9,3.24,22,89.22,20.02,2.79,Bangalore,1.98,65.9671
2022,10,10,3.37,23.23,88.5,21.11,3,Bangalore,2.12,66.7975
2022,10,11,3.4,22.98,89.62,21.1,3.13,Bangalore,1.88,67.1691
2022,10,12,3.76,22.99,88.71,20.94,2.22,Bangalore,2.05,66.67405
2022,10,13,4.8,22.91,88.68,20.82,1.74,Bangalore,2.09,66.5774
2022,10,14,4.89,23.62,84.27,20.56,1.81,Bangalore,3.06,64.83985
